name,job,movie_count,gender,popularity,profile_path,order
Mago,Costume Design,2,Male,1.297,https://image.tmdb.org/t/p/original/8kpbMrmHCXhb2qyTGez26AbIo0R.jpg,1414
Robert K. Lambert,Editor,2,Male,1.294,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1415
Hope Hanafin,Costume Design,2,Female,1.293,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1416
Cory Finley,Director,2,Male,1.2919999999999998,https://image.tmdb.org/t/p/original/sNHUuZMG3r3zrWsd9oD9IXgkPQi.jpg,1417
Harry Yoon,Editor,2,Male,1.289,https://image.tmdb.org/t/p/original/jtJEPNDcKHfNGti58ox6IYlWI0I.jpg,1418
André Turpin,Director of Photography,2,Male,1.286,https://image.tmdb.org/t/p/original/1fTVMOLmx5wbi3ti3Phnl457C9J.jpg,1419
David Crossman,Costume Design,2,Male,1.286,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1419
Jacques Jouffret,Director of Photography,2,Male,1.286,https://image.tmdb.org/t/p/original/lgIzcZFHNsFkVN06VJ6XHQfqlMv.jpg,1419
Norman Tokar,Director,2,Male,1.285,https://image.tmdb.org/t/p/original/6ajAzJxA3LnUoqCkOLHxRszOULc.jpg,1420
Lee Eun-su,Editor,2,Male,1.283,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1421
Hervé de Luze,Editor,2,Male,1.274,https://image.tmdb.org/t/p/original/3icrkbx6ipKdh3AEvJ6WXJHUQaJ.jpg,1422
Arthur Laurents,Screenplay,2,Male,1.27,https://image.tmdb.org/t/p/original/fcZJfQSVA4Qlcbt90SG40CKOhBH.jpg,1423
John Refoua,Editor,2,Male,1.264,https://image.tmdb.org/t/p/original/qvWv4ohokCGX6PxVqJhVugZNRqI.jpg,1424
Paco Delgado,Costume Design,2,Male,1.26,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1425
Todd E. Miller,Editor,2,Male,1.26,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1425
Andy Jurgensen,Editor,2,Male,1.26,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1425
Alexander Dynan,Director of Photography,2,Male,1.258,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1426
Yana Gorskaya,Editor,2,Male,1.24,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1427
Vilmos Zsigmond,Director of Photography,2,Male,1.237,https://image.tmdb.org/t/p/original/herEMMLHSdRneAo2Bc8FXjphXbV.jpg,1428
Gary Goldman,Screenplay,2,Male,1.229,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1429
Bobby Bukowski,Director of Photography,2,Male,1.225,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1430
Kelli Jones,Costume Design,2,Female,1.224,https://image.tmdb.org/t/p/original/5nLEHXmmyZHZPwewPzmHLbj18kc.jpg,1431
Nick Houy,Editor,2,Male,1.22,https://image.tmdb.org/t/p/original/tEBVPxfADgINL6lGbxnX5DtJwwe.jpg,1432
Luis Sequeira,Costume Design,2,Male,1.22,https://image.tmdb.org/t/p/original/u0fqSpyQm6fDgNQaPsvhCJT0TAU.jpg,1432
Lisa Gunning,Editor,2,Male,1.22,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1432
Gil Zimmerman,Director of Photography,2,Male,1.22,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1432
Terel Gibson,Editor,2,Male,1.22,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1432
Bret Easton Ellis,Novel,2,Male,1.22,https://image.tmdb.org/t/p/original/aDN2rzD9ezgD2wSOK7l6oHXWeAq.jpg,1432
James Koford,Editor,2,Male,1.22,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1432
Glen Scantlebury,Editor,2,Male,1.22,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1432
Karyn Wagner,Costume Design,2,Female,1.22,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1432
Joshua L. Pearson,Editor,2,Male,1.22,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1432
Alan Cody,Editor,2,Male,1.22,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1432
Michael Chandler,Editor,2,Male,1.22,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1432
Stephen H. Burum,Director of Photography,2,Male,1.22,https://image.tmdb.org/t/p/original/333sNyUGFW6wbS0MoLN24XIzLor.jpg,1432
Elena Song,Writer,2,Male,1.22,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1432
Manon Rasmussen,Costume Design,2,Female,1.216,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1433
Curtiss Clayton,Editor,2,Male,1.216,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1433
Helen Garrard,Editor,2,Male,1.214,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1434
Pierre-Yves Gayraud,Costume Design,2,Male,1.214,https://image.tmdb.org/t/p/original/6xaI5Xdy80MOCYxEvSdD6KVuqo.jpg,1434
John Mollo,Costume Design,2,Male,1.214,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1434
Brenda Abbandandolo,Costume Design,2,Female,1.214,https://image.tmdb.org/t/p/original/mQOUUsrIlObQan0WFrBT2pzfHP3.jpg,1434
Michel Aller,Editor,2,Male,1.185,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1435
Ueli Steiger,Director of Photography,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Andrew MacRitchie,Editor,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Oswald Morris,Director of Photography,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Brendan O'Brien,Writer,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Yang Hongyu,Editor,2,Female,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Lawrence Lasker,Screenplay,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Michele Clapton,Costume Design,2,Female,1.176,https://image.tmdb.org/t/p/original/qSPWwWF0e9VjiIK4Zp9ZvixV14L.jpg,1436
Hillary Spera,Director of Photography,2,Female,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Howard Atherton,Director of Photography,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Matthew Jensen,Director of Photography,2,Male,1.176,https://image.tmdb.org/t/p/original/o2tgfO4iRxP7L6ApoZpFFVegaZV.jpg,1436
Jeffrey Friedman,Director,2,Male,1.176,https://image.tmdb.org/t/p/original/qv9iaUggDYIEZqDigUw2H2gWkdj.jpg,1436
Sofia Alvarez,Screenplay,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Kate Hawley,Costume Design,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Michael Luciano,Editor,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Jimmy Lindsey,Director of Photography,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Nick McLean,Director of Photography,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Ole Bratt Birkeland,Director of Photography,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
John Venzon,Editor,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
David Raedeker,Director of Photography,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Davis Coombe,Editor,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Todd Banhazl,Director of Photography,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Lou Lombardo,Editor,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Benoît Delhomme,Director of Photography,2,Male,1.176,https://image.tmdb.org/t/p/original/qa2h6tyIG4iIc700VN7acYnhU4v.jpg,1436
Renato Falcão,Director of Photography,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Ann Maskrey,Costume Design,2,Female,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Sarah Mae Burton,Costume Design,2,Female,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Tong Huamiao,Costume Design,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Jonathan Alberts,Editor,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
Samuel Armstrong,Director,2,Male,1.176,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1436
William H. Daniels,Director of Photography,2,Male,1.166,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1437
Michael P. Shawver,Editor,2,Male,1.166,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1437
Steve Bloom,Screenplay,2,Male,1.166,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1437
Frédéric Thoraval,Editor,2,Male,1.166,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1437
Arthur J. Ornitz,Director of Photography,2,Male,1.161,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1438
Rahel Afiley,Costume Design,2,Male,1.159,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1439
Glyn Dillon,Costume Design,2,Male,1.159,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1439
Ha Nguyen,Costume Design,2,Female,1.159,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1439
Marion Rothman,Editor,2,Female,1.159,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1439
Patrick Lin,Director of Photography,2,Male,1.159,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1439
Lynette Meyer,Costume Design,2,Female,1.159,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1439
Ben Baudhuin,Editor,2,Male,1.159,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1439
Keith Denny,Costume Design,2,Male,1.159,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1439
Steve Welch,Editor,2,Male,1.159,https://image.tmdb.org/t/p/original/twpSHzffgQnoDfODN2de0G7lJUF.jpg,1439
Moira Buffini,Screenplay,2,Female,1.153,https://image.tmdb.org/t/p/original/szDoeVFhN0APOELLjWmBR4xRnsb.jpg,1440
Joshua Sternin,Screenplay,2,Male,1.153,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1440
Joshua James Richards,Director of Photography,2,Male,1.132,https://image.tmdb.org/t/p/original/QjBI48McytWenmwASavDyf2mzv.jpg,1441
Kelly Matsumoto,Editor,2,Male,1.13,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1442
Mike Hill,Editor,2,Male,1.123,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1443
Cho Sang-kyung,Costume Design,2,Female,1.122,https://image.tmdb.org/t/p/original/aTd5Tq5P6a41Q4kYRn9yxuj8xy8.jpg,1444
Melissa Kent,Editor,2,Female,1.108,https://image.tmdb.org/t/p/original/cEefsqccf3gJQg0R92rZnAKow0T.jpg,1445
Anthony Hines,Screenplay,2,Male,1.106,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1446
Tony Pierce-Roberts,Director of Photography,2,Male,1.103,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1447
Peter C. Frank,Editor,2,Male,1.102,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1448
Gary Winick,Director,2,Male,1.102,https://image.tmdb.org/t/p/original/65IlEyU6HWKTglfAk7cQRelYAbx.jpg,1448
Heidi Bivens,Costume Design,2,Female,1.097,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1449
Vince Filippone,Editor,2,Male,1.093,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1450
Edward Warschilka,Editor,2,Male,1.092,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1451
Deborah Nadoolman,Costume Design,2,Female,1.085,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1452
Alice Wu,Writer,2,Female,1.0759999999999998,https://image.tmdb.org/t/p/original/ph7zS8pc8YlaJ5QQIWCDecukciD.jpg,1453
Alice Wu,Director,2,Female,1.0759999999999998,https://image.tmdb.org/t/p/original/ph7zS8pc8YlaJ5QQIWCDecukciD.jpg,1453
Paul Martin Smith,Editor,2,Male,1.073,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1454
Susan E. Morse,Editor,2,Female,1.073,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1454
John Rogers,Screenplay,2,Male,1.073,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1454
Grania Preston,Costume Design,2,Female,1.073,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1454
Kim Jae-beom,Editor,2,Male,1.062,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1455
Cameron Barnett,Director of Photography,2,Male,1.052,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1456
Sam Leavitt,Director of Photography,2,Male,1.052,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1456
Elísabet Ronaldsdóttir,Editor,2,Female,1.052,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1456
Joseph Jett Sally,Editor,2,Male,1.052,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1456
Christopher Peterson,Costume Design,2,Male,1.052,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1456
Mako Kamitsuna,Editor,2,Male,1.048,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1457
Stephen Cone,Writer,2,Male,1.03,https://image.tmdb.org/t/p/original/yp5hzePC2uGWakcAbrwzggRpxgb.jpg,1458
Stephen Cone,Director,2,Male,1.03,https://image.tmdb.org/t/p/original/yp5hzePC2uGWakcAbrwzggRpxgb.jpg,1458
Jennifer Lee,Editor,2,Female,1.026,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1459
Lucia Zucchetti,Editor,2,Female,1.025,https://image.tmdb.org/t/p/original/cHJURNy6NFRisTnvLeONgwhDs4o.jpg,1460
Sean Durkin,Director,2,Male,1.025,https://image.tmdb.org/t/p/original/s8tsxBUBxcnkpZRyErCcR9c9APJ.jpg,1460
Soledad Salfate,Editor,2,Female,1.025,https://image.tmdb.org/t/p/original/3TivNgafncpD8aoTd720rKGpMM4.jpg,1460
Mark Andrews,Screenplay,2,Male,1.025,https://image.tmdb.org/t/p/original/1z6t4TK2ZehNZ5gwaN7893aNhJf.jpg,1460
David Freeman,Editor,2,Male,1.025,https://image.tmdb.org/t/p/original/lmGZ6v9vHrzvRBEzW2dvhMO06Q8.jpg,1460
Sean Durkin,Writer,2,Male,1.025,https://image.tmdb.org/t/p/original/s8tsxBUBxcnkpZRyErCcR9c9APJ.jpg,1460
Matthew Schmidt,Editor,2,Male,1.02,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1461
Paweł Edelman,Director of Photography,2,Male,1.02,https://image.tmdb.org/t/p/original/8EIe47eJGNBpixNLHztVEcFTKWR.jpg,1461
Yves Bélanger,Director of Photography,2,Male,1.016,https://image.tmdb.org/t/p/original/dxn9CG8Blbq6u3ppgDybXVWXmSn.jpg,1462
Pasqualino De Santis,Director of Photography,2,Male,1.016,https://image.tmdb.org/t/p/original/edpUP1MUFgbAjL2oKGPX35DQGHo.jpg,1462
Job ter Burg,Editor,2,Male,1.012,https://image.tmdb.org/t/p/original/ta0PrQC1O30WUeExJCaouXs2Ir.jpg,1463
Gersha Phillips,Costume Design,2,Male,1.012,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1463
Craig Kitson,Editor,2,Male,1.008,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1464
Jeff Betancourt,Editor,2,Male,1.008,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1464
Nicole Conn,Director,2,Female,1.004,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1465
Nicole Conn,Writer,2,Female,1.004,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1465
Harry Kurnitz,Screenplay,2,Male,0.999,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1466
Suzy Elmiger,Editor,2,Female,0.991,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1467
Robert Kalloch,Costume Design,2,Male,0.988,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1468
Robert Swink,Editor,2,Male,0.988,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1468
Dallas Puett,Editor,2,Male,0.982,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1469
Hein Heckroth,Costume Design,2,Male,0.98,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1470
Nicholas Monsour,Editor,2,Male,0.98,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1470
Scott Chestnut,Editor,2,Male,0.98,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1470
Kristen Buckley,Screenplay,2,Female,0.974,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1471
Gayne Rescher,Director of Photography,2,Male,0.974,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1471
Michael Burgess,Director of Photography,2,Male,0.974,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1471
Ulla Ryghe,Editor,2,Female,0.972,https://image.tmdb.org/t/p/original/qXrmCDuxrYelPG94PYnVwzp3oQy.jpg,1472
Thomas J. Nordberg,Editor,2,Male,0.972,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1472
Stu Linder,Editor,2,Male,0.972,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1472
Wendy Partridge,Costume Design,2,Female,0.972,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1472
Mark Henley,Director of Photography,2,Male,0.972,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1472
Julie Harris,Costume Design,2,Female,0.972,https://image.tmdb.org/t/p/original/40jc6xabp6Rq0bN5Bd0E8TOAu8v.jpg,1472
Gyula Pados,Director of Photography,2,Male,0.972,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1472
Jamie Anderson,Director of Photography,2,Male,0.972,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1472
Douglas Crise,Editor,2,Male,0.972,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1472
Jeffrey Hornaday,Director,2,Male,0.972,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1472
Alexandre de Franceschi,Editor,2,Male,0.968,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1473
Evan Henke,Editor,2,Male,0.968,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1473
Jon Price,Editor,2,Male,0.968,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1473
Jeff Nichols,Director,2,Male,0.961,https://image.tmdb.org/t/p/original/owzt6vQR141PbV3Xi8zdERyH4zw.jpg,1474
Jim Clark,Editor,2,Male,0.957,https://image.tmdb.org/t/p/original/sQ6hauV0xjvIOwMebG2tM9DJ6RF.jpg,1475
Jennifer Johnson,Costume Design,2,Female,0.947,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1476
Harry Keramidas,Editor,2,Male,0.94,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1477
Jane Kurson,Editor,2,Female,0.94,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1477
Glen MacPherson,Director of Photography,2,Male,0.94,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1477
Otello Martelli,Director of Photography,2,Male,0.938,https://image.tmdb.org/t/p/original/wG9NOQkQ2XX8jiKEbiDLRT7rsrP.jpg,1478
Robert Anderson,Screenplay,2,Male,0.934,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1479
Morgan Neville,Director,2,Male,0.931,https://image.tmdb.org/t/p/original/gi8kgpBsyEh7AFboSoL1AI5dOhE.jpg,1480
Colby Parker Jr.,Editor,2,Male,0.926,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1481
Dorothy Jeakins,Costume Design,2,Female,0.92,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1482
Amy Vincent,Director of Photography,2,Female,0.919,https://image.tmdb.org/t/p/original/eucWoHenDcY9hUU9BPxRbNJaqI4.jpg,1483
Josie Rourke,Director,2,Female,0.919,https://image.tmdb.org/t/p/original/tEqKJaUexiLC2junAXkkEraQTcw.jpg,1483
Mark Landry,Writer,2,Male,0.919,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1483
James Laxton,Director of Photography,2,Male,0.919,https://image.tmdb.org/t/p/original/wD83C5pD7eHdfULlS6pFlWnRs4O.jpg,1483
Ken Blackwell,Editor,2,Male,0.919,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1483
Crispin Struthers,Editor,2,Male,0.917,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1484
Alex Rodríguez,Editor,2,Male,0.91,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1485
Cynthia Flynt,Costume Design,2,Female,0.901,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1486
Lois Duncan,Novel,2,Female,0.89,https://image.tmdb.org/t/p/original/xfNLhVlhuQAdLATJZRb6RSthcpj.jpg,1487
Graeme Clifford,Editor,2,Male,0.8859999999999999,https://image.tmdb.org/t/p/original/mWTh8T8ZaWT7AZBuHGlIa0q2StP.jpg,1488
Harold Rosson,Director of Photography,2,Male,0.884,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1489
Joseph A. Porro,Costume Design,2,Male,0.882,https://image.tmdb.org/t/p/original/wdqedJWEH5qHvMXUUHxCZKaluhz.jpg,1490
Giles Nuttgens,Director of Photography,2,Male,0.862,https://image.tmdb.org/t/p/original/jz40SpwgZtAshuVWq2ThsGpxObs.jpg,1491
Shawn Maurer,Director of Photography,2,Male,0.855,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1492
Brian Pearson,Director of Photography,2,Male,0.848,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1493
Vanessa Porter,Costume Design,2,Male,0.847,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1494
Nicoletta Ercole,Costume Design,2,Male,0.847,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1494
Tara Timpone,Editor,2,Female,0.847,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1494
Matt Lopez,Writer,2,Male,0.84,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1495
Peter Stone,Screenplay,2,Male,0.84,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1495
Adam Stone,Director of Photography,2,Male,0.84,https://image.tmdb.org/t/p/original/sygTvzdXC5bNHvdRrEQqNw1s8ua.jpg,1495
Eric L. Beason,Editor,2,Male,0.84,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1495
Art Jones,Editor,2,Male,0.84,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,1495
